timestamp,temperature_c,humidity_percent,temperature_status,flame_raw,flame_detected,flame_status,vibration_rms,vibration_g,vibration_status,overall_status,overall_alarm,machine_state,motor_command,fan_command,buzzer_command,emergency_stop
2026-06-13 18:31:04,22.0,57.1,NORMAL,757,0,NORMAL,0.041,0.0042,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:05,22.0,49.1,NORMAL,887,0,NORMAL,0.115,0.0117,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:06,23.5,53.8,NORMAL,948,0,NORMAL,0.175,0.0178,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:07,22.3,45.2,NORMAL,839,0,NORMAL,0.72,0.0734,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:31:08,27.1,64.8,NORMAL,857,0,NORMAL,0.166,0.017,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:10,21.6,55.2,NORMAL,757,0,NORMAL,0.128,0.013,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:11,22.4,62.3,NORMAL,853,0,NORMAL,0.206,0.021,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:12,27.2,67.4,NORMAL,843,0,NORMAL,0.207,0.0211,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:13,25.5,66.8,NORMAL,811,0,NORMAL,0.186,0.0189,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:14,24.4,62.8,NORMAL,745,0,NORMAL,0.051,0.0052,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:15,26.9,48.2,NORMAL,777,0,NORMAL,0.06,0.0061,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:16,23.9,65.5,NORMAL,812,0,NORMAL,0.048,0.0049,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:17,26.4,61.6,NORMAL,748,0,NORMAL,0.059,0.006,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:18,27.1,65.9,NORMAL,905,0,NORMAL,0.076,0.0078,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:19,40.4,75.2,WARNING,779,0,NORMAL,0.129,0.0132,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:20,23.6,56.9,NORMAL,705,0,NORMAL,0.062,0.0063,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:31:21,24.8,50.9,NORMAL,720,0,NORMAL,0.183,0.0187,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:22,36.7,79.1,WARNING,731,0,NORMAL,0.066,0.0067,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:23,25.0,50.4,NORMAL,725,0,NORMAL,1.746,0.1781,CRITICAL,CRITICAL,1,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:31:24,21.7,46.0,NORMAL,125,1,ALARM,0.1,0.0102,NORMAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:31:25,22.1,62.0,NORMAL,799,0,NORMAL,1.476,0.1505,CRITICAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:31:26,41.9,87.4,WARNING,720,0,NORMAL,0.132,0.0135,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:31:28,50.8,84.3,CRITICAL,833,0,NORMAL,0.097,0.0099,NORMAL,CRITICAL,1,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:31:29,24.9,58.8,NORMAL,341,1,ALARM,0.065,0.0066,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:31:30,21.8,50.9,NORMAL,766,0,NORMAL,0.066,0.0068,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:31,24.4,65.5,NORMAL,792,0,NORMAL,0.174,0.0177,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:32,27.6,50.4,NORMAL,133,1,ALARM,0.153,0.0156,NORMAL,CRITICAL,1,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:31:33,22.6,65.9,NORMAL,841,0,NORMAL,0.063,0.0065,NORMAL,NORMAL,0,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:31:34,23.4,52.0,NORMAL,340,1,ALARM,0.133,0.0135,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:35,22.6,50.7,NORMAL,779,0,NORMAL,0.209,0.0213,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:36,25.1,48.5,NORMAL,789,0,NORMAL,0.215,0.0219,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:37,25.0,48.0,NORMAL,870,0,NORMAL,1.248,0.1272,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:31:38,25.0,59.3,NORMAL,958,0,NORMAL,0.09,0.0092,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:39,24.6,54.6,NORMAL,788,0,NORMAL,0.699,0.0713,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:31:40,24.6,50.1,NORMAL,731,0,NORMAL,0.093,0.0095,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:41,27.7,62.0,NORMAL,915,0,NORMAL,0.161,0.0164,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:42,45.8,77.5,CRITICAL,871,0,NORMAL,0.044,0.0044,NORMAL,CRITICAL,1,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:31:43,21.3,65.3,NORMAL,942,0,NORMAL,0.218,0.0223,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:44,25.3,61.2,NORMAL,946,0,NORMAL,0.176,0.018,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:45,24.4,57.0,NORMAL,759,0,NORMAL,0.209,0.0213,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:47,22.5,50.9,NORMAL,766,0,NORMAL,0.194,0.0198,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:48,26.7,58.8,NORMAL,820,0,NORMAL,0.066,0.0067,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:49,24.1,51.5,NORMAL,932,0,NORMAL,0.186,0.019,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:50,25.6,58.4,NORMAL,781,0,NORMAL,0.183,0.0186,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:51,25.6,57.0,WARNING,745,0,NORMAL,0.151,0.0154,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:52,25.7,45.7,NORMAL,731,0,NORMAL,1.086,0.1107,CRITICAL,CRITICAL,1,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:31:53,27.3,63.4,NORMAL,817,0,NORMAL,0.734,0.0748,WARNING,WARNING,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:31:54,27.9,58.6,NORMAL,877,0,NORMAL,0.215,0.0219,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:31:55,36.3,78.5,WARNING,754,0,NORMAL,0.04,0.0041,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:56,26.1,60.8,NORMAL,754,0,NORMAL,1.185,0.1208,CRITICAL,CRITICAL,1,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:31:57,22.6,56.7,NORMAL,794,0,NORMAL,0.046,0.0047,NORMAL,NORMAL,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:31:58,39.7,79.4,WARNING,757,0,NORMAL,0.132,0.0135,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:31:59,25.2,58.4,NORMAL,912,0,NORMAL,0.107,0.0109,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:32:00,25.4,54.1,NORMAL,895,0,NORMAL,0.084,0.0086,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:01,21.5,59.1,NORMAL,256,1,ALARM,0.173,0.0177,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:32:03,22.8,50.9,NORMAL,722,0,NORMAL,0.118,0.0121,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:04,54.6,87.3,CRITICAL,884,0,NORMAL,0.202,0.0206,NORMAL,CRITICAL,1,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:32:05,23.0,63.3,NORMAL,879,0,NORMAL,0.179,0.0183,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:06,24.8,62.0,NORMAL,907,0,NORMAL,0.159,0.0162,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:07,24.0,50.1,NORMAL,864,0,NORMAL,0.087,0.0089,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:08,23.7,64.2,NORMAL,951,0,NORMAL,0.061,0.0062,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:09,27.9,66.0,NORMAL,842,0,NORMAL,0.081,0.0083,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:10,25.1,66.7,NORMAL,892,0,NORMAL,0.065,0.0066,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:11,47.7,86.0,CRITICAL,762,0,NORMAL,0.06,0.0062,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:12,27.6,56.5,NORMAL,733,0,NORMAL,0.169,0.0172,NORMAL,NORMAL,0,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:32:13,22.1,48.3,NORMAL,141,1,ALARM,0.196,0.0199,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:14,27.5,48.0,NORMAL,924,0,NORMAL,0.2,0.0204,NORMAL,NORMAL,0,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:32:15,22.5,62.2,NORMAL,829,0,NORMAL,0.101,0.0103,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:16,23.8,56.5,NORMAL,727,0,NORMAL,0.116,0.0118,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:17,22.4,50.7,NORMAL,725,0,NORMAL,0.174,0.0177,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:19,24.9,47.1,NORMAL,784,0,NORMAL,0.128,0.0131,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:20,25.6,49.2,NORMAL,918,0,NORMAL,0.307,0.0313,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:21,27.7,54.3,NORMAL,808,0,NORMAL,0.743,0.0758,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:32:22,21.2,64.8,NORMAL,849,0,NORMAL,0.07,0.0072,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:32:23,49.6,74.9,CRITICAL,707,0,NORMAL,0.171,0.0174,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:24,24.1,60.4,NORMAL,841,0,NORMAL,0.079,0.008,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:32:25,25.9,56.8,NORMAL,802,0,NORMAL,0.104,0.0106,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:26,22.1,65.3,NORMAL,707,0,NORMAL,0.108,0.0111,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:27,22.3,53.2,NORMAL,955,0,NORMAL,0.176,0.018,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:28,26.1,48.4,NORMAL,820,0,NORMAL,0.595,0.0607,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:32:29,25.3,60.1,NORMAL,722,0,NORMAL,0.121,0.0123,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:30,27.0,53.5,NORMAL,188,1,ALARM,0.061,0.0063,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:32:31,40.7,76.0,WARNING,814,0,NORMAL,0.156,0.0159,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:32:32,27.2,45.5,NORMAL,706,0,NORMAL,0.628,0.0641,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:32:33,24.5,47.7,NORMAL,895,0,NORMAL,0.096,0.0098,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:34,21.5,47.5,NORMAL,810,0,NORMAL,0.512,0.0522,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:32:36,27.7,55.9,NORMAL,789,0,NORMAL,0.101,0.0103,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:37,23.8,56.5,NORMAL,766,0,NORMAL,0.084,0.0085,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:38,40.3,80.5,WARNING,915,0,NORMAL,0.197,0.0201,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:32:39,27.8,65.9,NORMAL,732,0,NORMAL,1.689,0.1722,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:32:40,37.7,77.3,WARNING,715,0,NORMAL,0.192,0.0195,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:32:41,41.0,81.5,WARNING,817,0,NORMAL,0.199,0.0203,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:32:42,26.2,52.8,NORMAL,965,0,NORMAL,0.217,0.0221,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:43,27.5,59.9,NORMAL,979,0,NORMAL,0.442,0.0451,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:32:44,23.0,52.0,NORMAL,734,0,NORMAL,0.162,0.0166,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:32:45,21.6,58.1,NORMAL,760,0,NORMAL,0.095,0.0097,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:46,24.0,54.1,NORMAL,727,0,NORMAL,0.047,0.0047,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:47,27.0,57.8,NORMAL,280,1,ALARM,0.126,0.0129,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:48,24.7,48.0,NORMAL,741,0,NORMAL,0.161,0.0165,NORMAL,NORMAL,0,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:32:49,22.4,50.5,NORMAL,763,0,NORMAL,0.105,0.0107,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:50,53.4,79.8,CRITICAL,904,0,NORMAL,0.102,0.0104,NORMAL,CRITICAL,1,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:32:52,22.2,62.0,NORMAL,799,0,NORMAL,0.151,0.0154,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:53,26.2,46.4,NORMAL,731,0,NORMAL,1.457,0.1486,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:32:54,27.2,54.7,NORMAL,795,0,NORMAL,0.378,0.0385,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:32:55,25.2,53.3,NORMAL,955,0,NORMAL,0.052,0.0053,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:56,22.6,64.0,NORMAL,846,0,NORMAL,0.193,0.0197,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:57,40.3,87.1,WARNING,846,0,NORMAL,0.099,0.0101,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:32:58,27.6,47.5,NORMAL,946,0,NORMAL,0.109,0.0111,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:32:59,38.3,75.1,WARNING,956,0,NORMAL,0.219,0.0223,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:33:00,24.3,47.3,NORMAL,754,0,NORMAL,0.194,0.0198,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:01,26.9,52.4,NORMAL,768,0,NORMAL,0.197,0.0201,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:33:02,22.5,54.8,NORMAL,924,0,NORMAL,0.051,0.0052,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:03,22.6,57.1,NORMAL,863,0,NORMAL,0.215,0.0219,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:04,21.2,50.3,NORMAL,788,0,NORMAL,0.348,0.0355,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:05,26.5,61.8,NORMAL,733,0,NORMAL,0.089,0.0091,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:33:06,22.5,52.2,NORMAL,751,0,NORMAL,0.524,0.0534,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:08,25.2,67.5,NORMAL,703,0,NORMAL,0.041,0.0042,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:33:09,27.6,63.1,NORMAL,927,0,NORMAL,1.684,0.1718,CRITICAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:10,27.3,53.1,NORMAL,960,0,NORMAL,0.041,0.0042,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:11,23.3,64.9,NORMAL,703,0,NORMAL,1.781,0.1816,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:33:12,37.5,77.5,WARNING,930,0,NORMAL,0.054,0.0055,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:33:13,22.1,53.9,NORMAL,858,0,NORMAL,0.182,0.0186,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:14,21.4,57.5,NORMAL,905,0,NORMAL,0.184,0.0187,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:15,26.6,50.1,NORMAL,756,0,NORMAL,0.172,0.0176,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:16,24.5,52.5,NORMAL,729,0,NORMAL,0.191,0.0195,NORMAL,NORMAL,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:33:17,27.2,47.1,NORMAL,834,0,NORMAL,0.07,0.0072,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:18,39.9,87.7,WARNING,762,0,NORMAL,0.097,0.0099,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:19,51.8,83.7,CRITICAL,795,0,NORMAL,0.204,0.0208,NORMAL,CRITICAL,1,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:33:20,27.2,46.5,NORMAL,806,0,NORMAL,1.031,0.1051,CRITICAL,CRITICAL,1,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:33:21,25.5,63.5,NORMAL,924,0,NORMAL,0.047,0.0048,NORMAL,NORMAL,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:33:23,40.9,76.4,WARNING,925,0,NORMAL,0.14,0.0143,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:24,22.3,51.9,NORMAL,891,0,NORMAL,0.593,0.0605,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:33:25,27.3,65.2,NORMAL,894,0,NORMAL,1.491,0.152,CRITICAL,CRITICAL,1,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:33:26,21.4,64.0,NORMAL,736,0,NORMAL,0.193,0.0197,NORMAL,NORMAL,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:33:27,27.1,45.5,NORMAL,859,0,NORMAL,0.091,0.0093,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:28,27.7,59.2,NORMAL,833,0,NORMAL,0.109,0.0112,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:29,25.1,50.8,NORMAL,958,0,NORMAL,0.06,0.0061,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:30,27.2,52.6,NORMAL,752,0,NORMAL,0.102,0.0104,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:31,26.9,61.3,NORMAL,808,0,NORMAL,0.109,0.0111,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:32,24.8,56.2,NORMAL,939,0,NORMAL,0.212,0.0216,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:33:33,26.6,67.9,NORMAL,883,0,NORMAL,0.065,0.0066,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:34,26.2,49.0,NORMAL,945,0,NORMAL,0.067,0.0069,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:35,27.9,57.5,NORMAL,855,0,NORMAL,1.189,0.1213,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:33:36,22.4,64.2,NORMAL,762,0,NORMAL,0.071,0.0072,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:37,27.3,64.3,NORMAL,733,0,NORMAL,0.177,0.018,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:38,23.2,50.5,NORMAL,734,0,NORMAL,0.195,0.0199,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:40,26.8,65.3,NORMAL,884,0,NORMAL,0.618,0.063,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:33:41,25.1,59.8,NORMAL,945,0,NORMAL,0.662,0.0675,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:33:42,24.2,52.0,NORMAL,811,0,NORMAL,1.728,0.1762,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:33:43,22.7,67.6,NORMAL,933,0,NORMAL,0.199,0.0202,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:44,26.8,56.1,NORMAL,931,0,NORMAL,0.49,0.0499,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:33:45,25.3,53.3,NORMAL,835,0,NORMAL,0.214,0.0218,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:46,50.1,70.0,CRITICAL,817,0,NORMAL,0.188,0.0192,NORMAL,CRITICAL,1,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:33:47,40.9,74.2,WARNING,880,0,NORMAL,0.2,0.0204,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:33:48,27.3,49.5,NORMAL,863,1,ALARM,0.049,0.005,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:49,24.3,52.8,NORMAL,784,0,NORMAL,0.124,0.0126,NORMAL,NORMAL,0,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:33:50,21.8,51.6,NORMAL,978,0,NORMAL,0.062,0.0063,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:51,25.0,66.5,NORMAL,929,0,NORMAL,0.099,0.0101,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:52,27.9,63.0,NORMAL,893,0,NORMAL,0.078,0.0079,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:54,25.9,59.4,NORMAL,916,0,NORMAL,0.116,0.0119,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:55,27.6,50.3,NORMAL,817,0,NORMAL,0.173,0.0176,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:56,25.3,65.9,NORMAL,707,0,NORMAL,0.078,0.0079,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:57,23.7,45.3,NORMAL,754,0,NORMAL,1.597,0.1628,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:33:58,21.8,45.9,NORMAL,765,0,NORMAL,0.148,0.0151,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:33:59,24.7,56.2,NORMAL,768,0,NORMAL,0.187,0.0191,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:00,23.8,54.0,NORMAL,976,0,NORMAL,0.335,0.0342,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:01,21.6,66.7,NORMAL,753,0,NORMAL,0.061,0.0062,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:02,35.4,77.2,WARNING,706,0,NORMAL,0.18,0.0183,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:34:03,40.3,77.1,WARNING,843,0,NORMAL,0.219,0.0224,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
